Device_SN,R1380193
Test_Time,01/25/2024 16:19:12
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),25000.00
Case_Temperature,27.35
Sensor_Temperature,-18.42
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,13664.000
92.580,13154.000
94.555,12571.000
96.529,12067.000
98.503,11551.000
100.476,10929.000
102.449,10355.000
104.421,9674.000
106.392,9189.000
108.364,8602.000
110.334,7934.000
112.305,7351.000
114.274,6884.000
116.244,6403.000
118.213,5925.000
120.181,5485.000
122.149,5110.000
124.116,4613.000
126.083,4318.000
128.050,4054.000
130.016,3705.000
131.981,3429.000
133.946,3123.000
135.911,2939.000
137.875,2709.000
139.838,2515.000
141.801,2243.000
143.764,2178.000
145.726,1982.000
147.688,1858.000
149.649,1643.000
151.610,1615.000
153.570,1424.000
155.530,1332.000
157.489,1243.000
159.448,1190.000
161.406,1029.000
163.364,971.000
165.321,901.000
167.278,806.000
169.235,792.000
171.191,697.000
173.146,637.000
175.101,630.000
177.056,577.000
179.010,568.000
180.963,535.000
182.916,446.000
184.869,459.000
186.821,418.000
188.773,385.000
190.724,386.000
192.675,352.000
194.625,313.000
196.575,340.000
198.524,291.000
200.473,268.000
202.421,292.000
204.369,273.000
206.316,201.000
208.263,222.000
210.210,164.000
212.156,200.000
214.101,211.000
216.046,194.000
217.991,156.000
219.935,132.000
221.878,165.000
223.821,98.000
225.764,167.000
227.706,101.000
229.648,133.000
231.589,117.000
233.530,100.000
235.470,135.000
237.410,122.000
239.349,94.000
241.288,143.000
243.227,109.000
245.164,62.000
247.102,60.000
249.039,83.000
250.975,90.000
252.911,89.000
254.847,96.000
256.782,64.000
258.717,129.000
260.651,80.000
262.584,71.000
264.518,105.000
266.450,96.000
268.383,61.000
270.314,84.000
272.246,70.000
274.176,62.000
276.107,121.000
278.037,95.000
279.966,63.000
281.895,75.000
283.823,72.000
285.751,103.000
287.679,93.000
289.606,59.000
291.533,82.000
293.459,87.000
295.384,87.000
297.310,97.000
299.234,77.000
301.158,60.000
303.082,59.000
305.005,21.000
306.928,83.000
308.851,59.000
310.773,52.000
312.694,90.000
314.615,67.000
316.535,63.000
318.455,82.000
320.375,53.000
322.294,49.000
324.212,67.000
326.131,46.000
328.048,80.000
329.965,26.000
331.882,54.000
333.798,113.000
335.714,57.000
337.629,49.000
339.544,91.000
341.459,76.000
343.372,66.000
345.286,114.000
347.199,63.000
349.111,70.000
351.023,109.000
352.935,52.000
354.846,119.000
356.757,110.000
358.667,80.000
360.576,109.000
362.486,117.000
364.394,23.000
366.303,79.000
368.210,104.000
370.118,54.000
372.025,98.000
373.931,102.000
375.837,86.000
377.742,108.000
379.647,100.000
381.552,125.000
383.456,121.000
385.360,125.000
387.263,140.000
389.165,159.000
391.067,139.000
392.969,98.000
394.870,174.000
396.771,107.000
398.672,145.000
400.571,126.000
402.471,144.000
404.370,99.000
406.268,166.000
408.166,121.000
410.064,132.000
411.961,137.000
413.857,162.000
415.753,96.000
417.649,115.000
419.544,104.000
421.439,110.000
423.333,99.000
425.227,120.000
427.120,122.000
429.013,96.000
430.906,75.000
432.798,113.000
434.689,88.000
436.580,128.000
438.471,140.000
440.361,62.000
442.250,74.000
444.140,117.000
446.028,77.000
447.916,44.000
449.804,93.000
451.691,92.000
453.578,130.000
455.465,78.000
457.351,68.000
459.236,121.000
461.121,84.000
463.005,76.000
464.889,72.000
466.773,60.000
468.656,94.000
470.539,81.000
472.421,80.000
474.303,76.000
476.184,115.000
478.065,73.000
479.945,83.000
481.825,51.000
483.704,89.000
485.583,77.000
487.462,7.000
489.340,57.000
491.217,94.000
493.094,42.000
494.971,143.000
496.847,81.000
498.723,70.000
500.598,107.000
502.473,77.000
504.347,46.000
506.221,66.000
508.095,63.000
509.967,74.000
511.840,102.000
513.712,75.000
515.584,52.000
517.455,89.000
519.325,89.000
521.195,92.000
523.065,134.000
524.934,80.000
526.803,73.000
528.671,105.000
530.539,97.000
532.407,84.000
534.274,116.000
536.140,118.000
538.006,130.000
539.872,106.000
541.737,107.000
543.601,133.000
545.466,64.000
547.329,96.000
549.192,116.000
551.055,126.000
552.918,86.000
554.779,111.000
556.641,168.000
558.502,104.000
560.362,160.000
562.222,156.000
564.082,131.000
565.941,193.000
567.800,172.000
569.658,129.000
571.516,205.000
573.373,165.000
575.230,246.000
577.086,240.000
578.942,289.000
580.797,334.000
582.652,398.000
584.507,441.000
586.361,520.000
588.215,503.000
590.068,596.000
591.920,640.000
593.773,703.000
595.624,764.000
597.476,778.000
599.327,877.000
601.177,991.000
603.027,1114.000
604.876,1143.000
606.725,1171.000
608.574,1114.000
610.422,990.000
612.270,912.000
614.117,754.000
615.964,597.000
617.810,595.000
619.656,483.000
621.501,405.000
623.346,383.000
625.190,398.000
627.034,315.000
628.878,311.000
630.721,235.000
632.564,233.000
634.406,184.000
636.247,171.000
638.089,191.000
639.930,155.000
641.770,155.000
643.610,185.000
645.449,158.000
647.288,130.000
649.127,133.000
650.965,153.000
652.802,95.000
654.639,163.000
656.476,145.000
658.312,145.000
660.148,169.000
661.983,114.000
663.818,138.000
665.653,146.000
667.487,177.000
669.320,153.000
671.153,164.000
672.986,124.000
674.818,108.000
676.650,127.000
678.481,163.000
680.312,180.000
682.142,136.000
683.972,140.000
685.801,121.000
687.630,159.000
689.459,117.000
691.287,151.000
693.114,107.000
694.941,102.000
696.768,122.000
698.594,114.000
700.420,131.000
702.246,111.000
704.070,141.000
705.895,140.000
707.719,127.000
709.542,119.000
711.365,74.000
713.188,122.000
715.010,124.000
716.832,94.000
718.653,118.000
720.474,104.000
722.294,83.000
724.114,99.000
725.933,92.000
727.752,155.000
729.571,67.000
731.389,139.000
733.207,130.000
735.024,80.000
736.841,114.000
738.657,123.000
740.473,98.000
742.288,72.000
744.103,111.000
745.917,133.000
747.731,105.000
749.545,84.000
751.358,111.000
753.171,146.000
754.983,53.000
756.795,95.000
758.606,60.000
760.417,87.000
762.227,123.000
764.037,82.000
765.847,131.000
767.656,100.000
769.464,99.000
771.272,69.000
773.080,119.000
774.887,74.000
776.694,108.000
778.500,227.000
780.306,90.000
782.112,106.000
783.917,172.000
785.721,172.000
787.525,194.000
789.329,219.000
791.132,157.000
792.935,173.000
794.737,209.000
796.539,200.000
798.341,247.000
800.141,242.000
801.942,237.000
803.742,283.000
805.542,223.000
807.341,194.000
809.139,219.000
810.938,258.000
812.735,186.000
814.533,210.000
816.330,193.000
818.126,193.000
819.922,208.000
821.718,191.000
823.513,248.000
825.308,294.000
827.102,293.000
828.895,284.000
830.689,302.000
832.482,353.000
834.274,357.000
836.066,347.000
837.858,372.000
839.649,396.000
841.439,405.000
843.229,443.000
845.019,466.000
846.808,492.000
848.597,424.000
850.386,531.000
852.174,422.000
853.961,403.000
855.748,395.000
857.535,368.000
859.321,343.000
861.107,288.000
862.892,241.000
864.677,243.000
866.461,177.000
868.245,215.000
870.028,201.000
871.812,194.000
873.594,229.000
875.376,223.000
877.158,201.000
878.939,190.000
880.720,220.000
882.500,149.000
884.280,202.000
886.060,165.000
887.839,184.000
889.617,160.000
891.395,165.000
893.173,220.000
894.950,215.000
896.727,195.000
898.503,205.000
900.279,222.000
902.055,115.000
903.830,246.000
905.604,182.000
907.378,230.000
909.152,209.000
910.925,287.000
912.698,197.000
914.470,292.000
916.242,291.000
918.014,286.000
919.785,247.000
921.555,230.000
923.326,236.000
925.095,235.000
926.864,223.000
928.633,234.000
930.402,280.000
932.169,205.000
933.937,234.000
935.704,255.000
937.470,223.000
939.237,231.000
941.002,286.000
942.768,304.000
944.532,319.000
946.297,315.000
948.061,374.000
949.824,389.000
951.587,457.000
953.350,513.000
955.112,658.000
956.874,824.000
958.635,925.000
960.396,1193.000
962.156,1546.000
963.916,1944.000
965.675,2771.000
967.434,4054.000
969.193,5609.000
970.951,7352.000
972.709,9096.000
974.466,10867.000
976.223,12697.000
977.979,14790.000
979.735,17180.000
981.491,19760.000
983.246,22099.000
985.001,24106.000
986.755,27584.000
988.508,33620.000
990.262,39371.000
992.015,40230.000
993.767,35385.000
995.519,28548.000
997.271,22205.000
999.022,17063.000
1000.772,13188.000
1002.523,10538.000
1004.272,8420.000
1006.022,6798.000
1007.771,5410.000
1009.519,4309.000
1011.267,3344.000
1013.015,2659.000
1014.762,2149.000
1016.508,1676.000
1018.255,1246.000
1020.000,936.000
1021.746,710.000
1023.491,610.000
1025.235,576.000
1026.979,561.000
1028.723,476.000
1030.466,460.000
1032.209,421.000
1033.951,427.000
1035.693,342.000
1037.434,344.000
1039.175,357.000
1040.916,343.000
1042.656,263.000
1044.396,315.000
1046.135,283.000
1047.874,245.000
1049.612,321.000
1051.350,297.000
1053.087,250.000
1054.824,299.000
1056.561,258.000
1058.297,257.000
1060.033,293.000
1061.768,212.000
1063.503,249.000
1065.237,291.000
1066.971,206.000
1068.705,243.000
1070.438,268.000
1072.171,278.000
1073.903,241.000
1075.635,247.000
1077.366,233.000
1079.097,275.000
1080.827,275.000
1082.557,238.000
1084.287,274.000
1086.016,210.000
1087.745,191.000
1089.473,247.000
1091.201,229.000
1092.928,164.000
1094.655,204.000
1096.382,281.000
1098.108,205.000
1099.834,230.000
1101.559,196.000
1103.284,180.000
1105.008,226.000
1106.732,197.000
1108.456,179.000
1110.179,228.000
1111.901,216.000
1113.623,197.000
1115.345,242.000
1117.066,203.000
1118.787,240.000
1120.508,279.000
1122.228,254.000
1123.947,269.000
1125.666,243.000
1127.385,252.000
1129.103,277.000
1130.821,308.000
1132.539,299.000
1134.256,290.000
1135.972,352.000
1137.688,417.000
1139.404,381.000
1141.119,379.000
1142.834,457.000
1144.548,425.000
1146.262,523.000
1147.976,547.000
1149.689,550.000
1151.401,598.000
1153.113,675.000
1154.825,778.000
1156.536,821.000
1158.247,965.000
1159.958,1053.000
1161.668,1167.000
1163.377,1284.000
1165.086,1501.000
1166.795,1658.000
1168.503,1833.000
1170.211,2013.000
1171.919,2171.000
1173.626,2213.000
1175.332,2320.000
1177.038,2359.000
1178.744,2183.000
1180.449,2027.000
1182.154,1810.000
1183.858,1556.000
1185.562,1374.000
1187.266,1235.000
1188.969,1059.000
1190.672,917.000
1192.374,899.000
1194.076,679.000
1195.777,610.000
1197.478,601.000
1199.178,518.000
1200.878,515.000
1202.578,418.000
1204.277,393.000
1205.976,393.000
1207.674,377.000
1209.372,355.000
1211.070,372.000
1212.767,350.000
1214.463,282.000
1216.160,361.000
1217.855,254.000
1219.551,271.000
1221.245,312.000
1222.940,265.000
1224.634,201.000
1226.328,252.000
1228.021,223.000
1229.713,192.000
1231.406,233.000
1233.098,218.000
1234.789,245.000
1236.480,222.000
1238.171,204.000
1239.861,186.000
1241.550,216.000
1243.240,191.000
1244.929,228.000
1246.617,201.000
1248.305,160.000
1249.993,181.000
1251.680,162.000
1253.366,176.000
1255.053,173.000
1256.739,132.000
1258.424,163.000
1260.109,171.000
1261.794,169.000
1263.478,185.000
1265.161,184.000
1266.845,190.000
1268.527,199.000
1270.210,153.000
1271.892,170.000
1273.573,180.000
1275.255,131.000
1276.935,163.000
1278.616,158.000
1280.295,171.000
1281.975,147.000
1283.654,102.000
1285.332,138.000
1287.010,203.000
1288.688,153.000
1290.365,174.000
1292.042,172.000
1293.719,143.000
1295.395,194.000
1297.070,227.000
1298.745,169.000
1300.420,223.000
1302.094,214.000
1303.768,192.000
1305.442,186.000
1307.115,170.000
1308.787,178.000
1310.459,205.000
1312.131,211.000
1313.802,196.000
1315.473,175.000
1317.144,180.000
1318.814,161.000
1320.483,183.000
1322.153,163.000
1323.821,130.000
1325.490,195.000
1327.157,135.000
1328.825,189.000
1330.492,182.000
1332.159,165.000
1333.825,175.000
1335.491,205.000
1337.156,201.000
1338.821,168.000
1340.485,254.000
1342.149,130.000
1343.813,206.000
1345.476,158.000
1347.139,148.000
1348.801,196.000
1350.463,200.000
1352.125,177.000
1353.786,197.000
1355.446,212.000
1357.107,192.000
1358.766,213.000
1360.426,191.000
1362.085,173.000
1363.743,224.000
1365.401,237.000
1367.059,182.000
1368.716,225.000
1370.373,190.000
1372.029,164.000
1373.685,182.000
1375.341,187.000
1376.996,165.000
1378.651,189.000
1380.305,151.000
1381.959,209.000
1383.612,179.000
1385.265,191.000
1386.918,189.000
1388.570,179.000
1390.222,225.000
1391.873,213.000
1393.524,226.000
1395.175,238.000
1396.825,307.000
1398.474,350.000
1400.123,353.000
1401.772,320.000
1403.421,385.000
1405.069,347.000
1406.716,369.000
1408.363,335.000
1410.010,280.000
1411.656,261.000
1413.302,267.000
1414.947,226.000
1416.592,194.000
1418.237,208.000
1419.881,167.000
1421.525,169.000
1423.168,171.000
1424.811,188.000
1426.453,164.000
1428.095,210.000
1429.737,131.000
1431.378,175.000
1433.019,187.000
1434.659,161.000
1436.299,187.000
1437.939,170.000
1439.578,169.000
1441.216,150.000
1442.855,154.000
1444.492,158.000
1446.130,169.000
1447.767,169.000
1449.403,159.000
1451.039,139.000
1452.675,144.000
1454.310,126.000
1455.945,185.000
1457.580,182.000
1459.214,158.000
1460.847,188.000
1462.481,195.000
1464.113,125.000
1465.746,184.000
1467.378,185.000
1469.009,155.000
1470.640,213.000
1472.271,198.000
1473.901,192.000
1475.531,246.000
1477.160,201.000
1478.789,226.000
1480.418,253.000
1482.046,231.000
1483.674,224.000
1485.301,269.000
1486.928,220.000
1488.554,173.000
1490.180,218.000
1491.806,197.000
1493.431,189.000
1495.056,216.000
1496.680,182.000
1498.304,147.000
1499.928,166.000
1501.551,142.000
1503.174,224.000
1504.796,165.000
1506.418,186.000
1508.039,177.000
1509.660,172.000
1511.281,201.000
1512.901,195.000
1514.521,204.000
1516.140,193.000
1517.759,168.000
1519.378,186.000
1520.996,162.000
1522.614,193.000
1524.231,198.000
1525.848,189.000
1527.464,175.000
1529.080,231.000
1530.696,179.000
1532.311,224.000
1533.926,210.000
1535.540,229.000
1537.154,202.000
1538.768,241.000
1540.381,273.000
1541.993,240.000
1543.606,261.000
1545.217,288.000
1546.829,278.000
1548.440,322.000
1550.051,320.000
1551.661,337.000
1553.271,399.000
1554.880,368.000
1556.489,440.000
1558.097,469.000
1559.705,470.000
