Device_SN,R1380193
Test_Time,02/01/2024 14:46:24
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,26.53
Sensor_Temperature,-17.82
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,17244.000
92.580,16600.000
94.555,15906.000
96.529,15286.000
98.503,14566.000
100.476,13780.000
102.449,12981.000
104.421,12229.000
106.392,11533.000
108.364,10875.000
110.334,10120.000
112.305,9381.000
114.274,8723.000
116.244,8069.000
118.213,7510.000
120.181,6911.000
122.149,6351.000
124.116,5991.000
126.083,5531.000
128.050,5084.000
130.016,4755.000
131.981,4357.000
133.946,3997.000
135.911,3706.000
137.875,3408.000
139.838,3141.000
141.801,2890.000
143.764,2678.000
145.726,2551.000
147.688,2320.000
149.649,2150.000
151.610,1924.000
153.570,1815.000
155.530,1715.000
157.489,1545.000
159.448,1443.000
161.406,1312.000
163.364,1258.000
165.321,1158.000
167.278,1094.000
169.235,1017.000
171.191,965.000
173.146,867.000
175.101,820.000
177.056,817.000
179.010,702.000
180.963,679.000
182.916,614.000
184.869,600.000
186.821,573.000
188.773,529.000
190.724,502.000
192.675,419.000
194.625,408.000
196.575,426.000
198.524,405.000
200.473,384.000
202.421,389.000
204.369,348.000
206.316,317.000
208.263,274.000
210.210,316.000
212.156,331.000
214.101,256.000
216.046,254.000
217.991,276.000
219.935,229.000
221.878,243.000
223.821,188.000
225.764,236.000
227.706,203.000
229.648,207.000
231.589,146.000
233.530,171.000
235.470,172.000
237.410,133.000
239.349,167.000
241.288,165.000
243.227,135.000
245.164,153.000
247.102,134.000
249.039,135.000
250.975,194.000
252.911,178.000
254.847,146.000
256.782,112.000
258.717,130.000
260.651,81.000
262.584,156.000
264.518,136.000
266.450,91.000
268.383,67.000
270.314,117.000
272.246,115.000
274.176,131.000
276.107,114.000
278.037,82.000
279.966,135.000
281.895,109.000
283.823,106.000
285.751,116.000
287.679,116.000
289.606,79.000
291.533,109.000
293.459,95.000
295.384,71.000
297.310,124.000
299.234,175.000
301.158,93.000
303.082,110.000
305.005,93.000
306.928,91.000
308.851,113.000
310.773,67.000
312.694,121.000
314.615,130.000
316.535,74.000
318.455,82.000
320.375,121.000
322.294,79.000
324.212,96.000
326.131,129.000
328.048,80.000
329.965,79.000
331.882,119.000
333.798,156.000
335.714,101.000
337.629,128.000
339.544,83.000
341.459,118.000
343.372,115.000
345.286,69.000
347.199,57.000
349.111,126.000
351.023,113.000
352.935,110.000
354.846,109.000
356.757,106.000
358.667,127.000
360.576,130.000
362.486,100.000
364.394,135.000
366.303,132.000
368.210,103.000
370.118,152.000
372.025,96.000
373.931,130.000
375.837,148.000
377.742,161.000
379.647,125.000
381.552,168.000
383.456,160.000
385.360,165.000
387.263,173.000
389.165,150.000
391.067,180.000
392.969,192.000
394.870,143.000
396.771,154.000
398.672,201.000
400.571,195.000
402.471,177.000
404.370,181.000
406.268,204.000
408.166,157.000
410.064,195.000
411.961,151.000
413.857,157.000
415.753,180.000
417.649,167.000
419.544,143.000
421.439,198.000
423.333,139.000
425.227,116.000
427.120,219.000
429.013,125.000
430.906,148.000
432.798,138.000
434.689,116.000
436.580,98.000
438.471,118.000
440.361,124.000
442.250,147.000
444.140,152.000
446.028,121.000
447.916,136.000
449.804,117.000
451.691,110.000
453.578,112.000
455.465,154.000
457.351,83.000
459.236,131.000
461.121,101.000
463.005,119.000
464.889,108.000
466.773,146.000
468.656,145.000
470.539,99.000
472.421,114.000
474.303,120.000
476.184,88.000
