Device_SN,R1380193
Test_Time,02/06/2024 14:35:05
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,26.85
Sensor_Temperature,-17.21
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,13840.000
92.580,13203.000
94.555,12500.000
96.529,11817.000
98.503,11153.000
100.476,10515.000
102.449,9798.000
104.421,9060.000
106.392,8486.000
108.364,7898.000
110.334,7270.000
112.305,6608.000
114.274,6143.000
116.244,5596.000
118.213,5199.000
120.181,4732.000
122.149,4432.000
124.116,4046.000
126.083,3737.000
128.050,3398.000
130.016,3136.000
131.981,2879.000
133.946,2656.000
135.911,2426.000
137.875,2236.000
139.838,2044.000
141.801,1883.000
143.764,1728.000
145.726,1577.000
147.688,1480.000
149.649,1349.000
151.610,1281.000
153.570,1112.000
155.530,1061.000
157.489,977.000
159.448,870.000
161.406,857.000
163.364,780.000
165.321,694.000
167.278,638.000
169.235,616.000
171.191,582.000
173.146,512.000
175.101,541.000
177.056,472.000
179.010,436.000
180.963,440.000
182.916,368.000
184.869,374.000
186.821,380.000
188.773,288.000
190.724,323.000
192.675,272.000
194.625,257.000
196.575,253.000
198.524,271.000
200.473,226.000
202.421,253.000
204.369,222.000
206.316,165.000
208.263,203.000
210.210,163.000
212.156,195.000
214.101,179.000
216.046,185.000
217.991,103.000
219.935,193.000
221.878,129.000
223.821,114.000
225.764,123.000
227.706,125.000
229.648,90.000
231.589,135.000
233.530,109.000
235.470,74.000
237.410,127.000
239.349,136.000
241.288,54.000
243.227,66.000
245.164,123.000
247.102,85.000
249.039,92.000
250.975,4.000
252.911,71.000
254.847,103.000
256.782,65.000
258.717,100.000
260.651,112.000
262.584,94.000
264.518,73.000
266.450,59.000
268.383,43.000
270.314,84.000
272.246,89.000
274.176,98.000
276.107,117.000
278.037,89.000
279.966,83.000
281.895,78.000
283.823,169.000
285.751,74.000
287.679,70.000
289.606,67.000
291.533,68.000
293.459,97.000
295.384,84.000
297.310,64.000
299.234,123.000
301.158,85.000
303.082,111.000
305.005,100.000
306.928,69.000
308.851,63.000
310.773,118.000
312.694,90.000
314.615,92.000
316.535,119.000
318.455,70.000
320.375,81.000
322.294,83.000
324.212,73.000
326.131,110.000
328.048,112.000
329.965,105.000
331.882,113.000
333.798,138.000
335.714,95.000
337.629,128.000
339.544,138.000
341.459,126.000
343.372,88.000
345.286,138.000
347.199,129.000
349.111,129.000
351.023,137.000
352.935,147.000
354.846,160.000
356.757,150.000
358.667,159.000
360.576,166.000
362.486,142.000
364.394,100.000
366.303,140.000
368.210,87.000
370.118,131.000
372.025,133.000
373.931,115.000
375.837,63.000
377.742,102.000
379.647,114.000
381.552,99.000
383.456,115.000
385.360,122.000
387.263,93.000
389.165,89.000
391.067,82.000
392.969,95.000
394.870,84.000
396.771,49.000
398.672,86.000
400.571,131.000
402.471,81.000
404.370,68.000
406.268,74.000
408.166,89.000
410.064,78.000
411.961,90.000
413.857,81.000
415.753,93.000
417.649,103.000
419.544,72.000
421.439,76.000
423.333,82.000
425.227,62.000
427.120,62.000
429.013,43.000
430.906,55.000
432.798,88.000
434.689,100.000
436.580,56.000
438.471,58.000
440.361,85.000
442.250,84.000
444.140,61.000
446.028,43.000
447.916,101.000
449.804,102.000
451.691,63.000
453.578,97.000
455.465,69.000
457.351,65.000
459.236,97.000
461.121,50.000
463.005,70.000
464.889,106.000
466.773,78.000
468.656,106.000
470.539,132.000
472.421,104.000
474.303,144.000
476.184,109.000
478.065,107.000
479.945,64.000
481.825,107.000
483.704,57.000
485.583,102.000
487.462,130.000
489.340,67.000
491.217,75.000
493.094,117.000
494.971,112.000
496.847,91.000
498.723,146.000
500.598,91.000
502.473,106.000
504.347,151.000
506.221,106.000
508.095,148.000
509.967,107.000
511.840,80.000
513.712,130.000
515.584,169.000
517.455,120.000
519.325,138.000
521.195,107.000
523.065,79.000
524.934,81.000
526.803,141.000
528.671,104.000
530.539,110.000
532.407,171.000
534.274,102.000
536.140,143.000
538.006,144.000
539.872,163.000
541.737,141.000
543.601,159.000
545.466,269.000
547.329,224.000
549.192,249.000
551.055,330.000
552.918,386.000
554.779,423.000
556.641,437.000
558.502,514.000
560.362,601.000
562.222,664.000
564.082,602.000
565.941,671.000
567.800,799.000
569.658,813.000
571.516,888.000
573.373,984.000
575.230,1081.000
