Device_SN,R1380193
Test_Time,02/06/2024 14:26:03
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,26.62
Sensor_Temperature,-18.22
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,15598.000
92.580,14955.000
94.555,14315.000
96.529,13710.000
98.503,13069.000
100.476,12367.000
102.449,11655.000
104.421,10967.000
106.392,10345.000
108.364,9623.000
110.334,9022.000
112.305,8377.000
114.274,7829.000
116.244,7259.000
118.213,6661.000
120.181,6233.000
122.149,5786.000
124.116,5349.000
126.083,4914.000
128.050,4550.000
130.016,4182.000
131.981,3912.000
133.946,3582.000
135.911,3337.000
137.875,3089.000
139.838,2840.000
141.801,2596.000
143.764,2392.000
145.726,2270.000
147.688,2051.000
149.649,1929.000
151.610,1751.000
153.570,1636.000
155.530,1528.000
157.489,1358.000
159.448,1254.000
161.406,1177.000
163.364,1093.000
165.321,1001.000
167.278,920.000
169.235,828.000
171.191,833.000
173.146,773.000
175.101,738.000
177.056,629.000
179.010,663.000
180.963,574.000
182.916,541.000
184.869,536.000
186.821,469.000
188.773,489.000
190.724,452.000
192.675,363.000
194.625,373.000
196.575,395.000
198.524,330.000
200.473,324.000
202.421,347.000
204.369,274.000
206.316,282.000
208.263,261.000
210.210,203.000
212.156,243.000
214.101,244.000
216.046,207.000
217.991,159.000
219.935,201.000
221.878,158.000
223.821,163.000
225.764,130.000
227.706,165.000
229.648,159.000
231.589,105.000
233.530,131.000
235.470,88.000
237.410,110.000
239.349,151.000
241.288,109.000
243.227,73.000
245.164,168.000
247.102,119.000
249.039,111.000
250.975,51.000
252.911,93.000
254.847,125.000
256.782,94.000
258.717,106.000
260.651,118.000
262.584,94.000
264.518,69.000
266.450,45.000
268.383,83.000
270.314,63.000
272.246,56.000
274.176,99.000
276.107,74.000
278.037,17.000
279.966,86.000
281.895,85.000
283.823,127.000
285.751,68.000
