Device_SN,R1380193
Test_Time,01/25/2024 16:24:12
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),30000.00
Case_Temperature,27.49
Sensor_Temperature,-16.37
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,16376.000
92.580,15755.000
94.555,15192.000
96.529,14379.000
98.503,13866.000
100.476,13045.000
102.449,12446.000
104.421,11709.000
106.392,10934.000
108.364,10221.000
110.334,9589.000
112.305,8893.000
114.274,8246.000
116.244,7692.000
118.213,7079.000
120.181,6590.000
122.149,6163.000
124.116,5640.000
126.083,5236.000
128.050,4926.000
130.016,4440.000
131.981,4151.000
133.946,3888.000
135.911,3572.000
137.875,3308.000
139.838,3072.000
141.801,2787.000
143.764,2648.000
145.726,2457.000
147.688,2241.000
149.649,2005.000
151.610,1923.000
153.570,1744.000
155.530,1647.000
157.489,1522.000
159.448,1437.000
161.406,1354.000
163.364,1232.000
165.321,1103.000
167.278,1037.000
169.235,986.000
171.191,928.000
173.146,919.000
175.101,830.000
177.056,794.000
179.010,763.000
180.963,673.000
182.916,658.000
184.869,647.000
186.821,559.000
188.773,562.000
190.724,526.000
192.675,447.000
194.625,437.000
196.575,477.000
198.524,444.000
200.473,364.000
202.421,369.000
204.369,361.000
206.316,362.000
208.263,296.000
210.210,327.000
212.156,350.000
214.101,295.000
216.046,300.000
217.991,240.000
219.935,275.000
221.878,273.000
223.821,190.000
225.764,251.000
227.706,196.000
229.648,223.000
231.589,217.000
233.530,205.000
235.470,206.000
237.410,289.000
239.349,189.000
241.288,219.000
243.227,206.000
245.164,208.000
247.102,109.000
249.039,174.000
250.975,117.000
252.911,168.000
254.847,152.000
256.782,141.000
258.717,179.000
260.651,186.000
262.584,100.000
264.518,185.000
266.450,138.000
268.383,137.000
270.314,192.000
272.246,192.000
274.176,134.000
276.107,184.000
278.037,183.000
279.966,87.000
281.895,163.000
283.823,211.000
285.751,124.000
287.679,138.000
289.606,150.000
291.533,154.000
293.459,174.000
295.384,193.000
297.310,160.000
299.234,183.000
301.158,137.000
303.082,172.000
305.005,114.000
306.928,120.000
308.851,138.000
310.773,166.000
312.694,171.000
314.615,152.000
316.535,169.000
318.455,167.000
320.375,136.000
322.294,135.000
324.212,133.000
326.131,157.000
328.048,126.000
329.965,128.000
331.882,170.000
333.798,210.000
335.714,162.000
337.629,140.000
339.544,156.000
341.459,148.000
343.372,143.000
345.286,176.000
347.199,109.000
349.111,124.000
351.023,140.000
352.935,171.000
354.846,136.000
356.757,206.000
358.667,183.000
360.576,155.000
362.486,190.000
364.394,164.000
366.303,144.000
368.210,190.000
370.118,225.000
372.025,145.000
373.931,195.000
375.837,185.000
377.742,151.000
379.647,173.000
381.552,219.000
383.456,243.000
385.360,219.000
387.263,227.000
389.165,221.000
391.067,214.000
392.969,215.000
394.870,266.000
396.771,230.000
398.672,205.000
400.571,219.000
402.471,230.000
404.370,215.000
406.268,216.000
408.166,221.000
410.064,167.000
411.961,208.000
413.857,185.000
415.753,177.000
417.649,255.000
419.544,150.000
421.439,176.000
423.333,226.000
425.227,163.000
427.120,179.000
429.013,209.000
430.906,144.000
432.798,164.000
434.689,218.000
436.580,165.000
438.471,206.000
440.361,189.000
442.250,197.000
444.140,212.000
446.028,178.000
447.916,96.000
449.804,202.000
451.691,155.000
453.578,164.000
455.465,145.000
457.351,156.000
459.236,164.000
461.121,170.000
463.005,137.000
464.889,123.000
466.773,176.000
468.656,167.000
470.539,149.000
472.421,171.000
474.303,130.000
476.184,152.000
478.065,107.000
479.945,150.000
481.825,122.000
483.704,156.000
485.583,168.000
487.462,99.000
489.340,139.000
491.217,148.000
493.094,131.000
494.971,145.000
496.847,174.000
498.723,154.000
500.598,171.000
502.473,163.000
504.347,134.000
506.221,151.000
508.095,171.000
509.967,181.000
511.840,170.000
513.712,251.000
515.584,106.000
517.455,165.000
519.325,186.000
521.195,168.000
523.065,181.000
524.934,127.000
526.803,166.000
528.671,171.000
530.539,201.000
532.407,166.000
534.274,174.000
536.140,224.000
538.006,198.000
539.872,191.000
541.737,207.000
543.601,224.000
545.466,171.000
547.329,188.000
549.192,201.000
551.055,199.000
552.918,179.000
554.779,186.000
556.641,248.000
558.502,191.000
560.362,257.000
562.222,230.000
564.082,252.000
565.941,285.000
567.800,270.000
569.658,215.000
571.516,360.000
573.373,296.000
575.230,294.000
577.086,351.000
578.942,406.000
