Device_SN,R1380193
Test_Time,01/25/2024 16:26:10
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),35000.00
Case_Temperature,27.81
Sensor_Temperature,-17.82
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,19104.000
92.580,18408.000
94.555,17652.000
96.529,16940.000
98.503,16229.000
100.476,15221.000
102.449,14436.000
104.421,13601.000
106.392,12803.000
108.364,11974.000
110.334,11133.000
112.305,10437.000
114.274,9641.000
116.244,8894.000
118.213,8340.000
120.181,7650.000
122.149,7123.000
124.116,6631.000
126.083,6129.000
128.050,5616.000
130.016,5235.000
131.981,4807.000
133.946,4538.000
135.911,4185.000
137.875,3836.000
139.838,3526.000
141.801,3211.000
143.764,2980.000
145.726,2790.000
147.688,2556.000
149.649,2373.000
151.610,2206.000
153.570,2039.000
155.530,1896.000
157.489,1764.000
159.448,1638.000
161.406,1495.000
163.364,1469.000
165.321,1292.000
167.278,1189.000
169.235,1165.000
171.191,1041.000
173.146,958.000
175.101,976.000
177.056,887.000
179.010,817.000
180.963,807.000
182.916,735.000
184.869,700.000
186.821,593.000
188.773,583.000
190.724,639.000
192.675,489.000
194.625,487.000
196.575,505.000
198.524,422.000
200.473,387.000
202.421,470.000
204.369,410.000
206.316,371.000
208.263,308.000
210.210,317.000
212.156,364.000
214.101,312.000
216.046,290.000
217.991,315.000
219.935,271.000
221.878,316.000
223.821,179.000
225.764,296.000
227.706,207.000
229.648,206.000
231.589,235.000
233.530,195.000
235.470,245.000
237.410,298.000
239.349,196.000
241.288,254.000
243.227,215.000
245.164,169.000
247.102,136.000
249.039,212.000
250.975,135.000
252.911,182.000
254.847,147.000
256.782,135.000
258.717,207.000
260.651,165.000
262.584,157.000
264.518,183.000
