Device_SN,R1380193
Test_Time,02/01/2024 14:48:21
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,26.75
Sensor_Temperature,-18.17
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,17167.000
92.580,16510.000
94.555,15906.000
96.529,15202.000
98.503,14574.000
100.476,13794.000
102.449,13009.000
104.421,12268.000
106.392,11488.000
108.364,10808.000
110.334,10047.000
112.305,9425.000
114.274,8684.000
116.244,8128.000
118.213,7511.000
120.181,6942.000
122.149,6386.000
124.116,5968.000
126.083,5516.000
128.050,5153.000
130.016,4728.000
131.981,4387.000
133.946,4004.000
135.911,3765.000
137.875,3454.000
139.838,3115.000
141.801,2935.000
143.764,2712.000
145.726,2505.000
147.688,2365.000
149.649,2146.000
151.610,1954.000
153.570,1799.000
155.530,1718.000
157.489,1610.000
159.448,1448.000
161.406,1341.000
163.364,1282.000
165.321,1204.000
167.278,1084.000
169.235,992.000
171.191,946.000
173.146,872.000
175.101,844.000
177.056,789.000
179.010,756.000
180.963,641.000
182.916,633.000
184.869,591.000
186.821,581.000
188.773,528.000
190.724,526.000
192.675,413.000
194.625,411.000
196.575,413.000
198.524,395.000
200.473,427.000
202.421,358.000
204.369,323.000
206.316,343.000
208.263,270.000
210.210,286.000
212.156,341.000
214.101,266.000
216.046,282.000
217.991,269.000
219.935,228.000
221.878,238.000
223.821,187.000
225.764,247.000
227.706,186.000
229.648,216.000
231.589,148.000
233.530,165.000
235.470,163.000
237.410,164.000
239.349,141.000
241.288,156.000
243.227,139.000
245.164,170.000
247.102,133.000
249.039,102.000
250.975,200.000
252.911,178.000
254.847,127.000
256.782,122.000
258.717,156.000
260.651,108.000
262.584,172.000
264.518,130.000
266.450,79.000
268.383,60.000
270.314,140.000
272.246,108.000
274.176,111.000
276.107,134.000
278.037,96.000
279.966,113.000
281.895,99.000
283.823,121.000
285.751,93.000
287.679,112.000
289.606,83.000
291.533,142.000
293.459,102.000
295.384,78.000
297.310,120.000
299.234,82.000
301.158,80.000
303.082,117.000
305.005,68.000
306.928,128.000
308.851,119.000
310.773,72.000
312.694,114.000
314.615,148.000
316.535,48.000
318.455,98.000
320.375,124.000
322.294,73.000
324.212,60.000
326.131,132.000
328.048,64.000
329.965,65.000
331.882,123.000
