Device_SN,R1380193
Test_Time,02/06/2024 14:36:39
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,26.80
Sensor_Temperature,-18.02
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,12443.000
92.580,11868.000
94.555,11308.000
96.529,10748.000
98.503,10100.000
100.476,9542.000
102.449,8868.000
104.421,8217.000
106.392,7665.000
108.364,7060.000
110.334,6423.000
112.305,5964.000
114.274,5590.000
116.244,5019.000
118.213,4688.000
120.181,4255.000
122.149,3945.000
124.116,3675.000
126.083,3386.000
128.050,3061.000
130.016,2758.000
131.981,2530.000
133.946,2315.000
135.911,2200.000
137.875,2026.000
139.838,1800.000
141.801,1656.000
143.764,1506.000
145.726,1436.000
147.688,1340.000
149.649,1196.000
151.610,1068.000
153.570,1011.000
155.530,919.000
157.489,848.000
159.448,800.000
161.406,719.000
163.364,722.000
165.321,615.000
167.278,531.000
169.235,511.000
171.191,474.000
173.146,436.000
175.101,455.000
177.056,415.000
179.010,366.000
180.963,353.000
182.916,312.000
184.869,270.000
186.821,293.000
188.773,268.000
190.724,238.000
192.675,213.000
194.625,208.000
196.575,186.000
198.524,231.000
200.473,188.000
202.421,195.000
204.369,176.000
206.316,120.000
208.263,151.000
210.210,99.000
212.156,90.000
214.101,124.000
216.046,136.000
217.991,75.000
219.935,110.000
221.878,140.000
223.821,76.000
225.764,89.000
227.706,130.000
229.648,73.000
231.589,69.000
233.530,76.000
235.470,6.000
237.410,97.000
239.349,102.000
241.288,41.000
243.227,35.000
245.164,140.000
247.102,50.000
249.039,53.000
250.975,11.000
252.911,26.000
254.847,57.000
256.782,60.000
258.717,41.000
260.651,85.000
262.584,56.000
264.518,21.000
266.450,36.000
268.383,22.000
270.314,37.000
272.246,56.000
274.176,43.000
276.107,43.000
278.037,39.000
279.966,54.000
281.895,41.000
283.823,95.000
285.751,71.000
287.679,49.000
289.606,40.000
291.533,58.000
293.459,45.000
295.384,30.000
297.310,45.000
299.234,76.000
301.158,44.000
303.082,66.000
305.005,48.000
306.928,55.000
308.851,37.000
310.773,64.000
312.694,64.000
314.615,43.000
316.535,82.000
318.455,59.000
320.375,93.000
322.294,59.000
324.212,50.000
326.131,80.000
328.048,73.000
329.965,93.000
331.882,77.000
333.798,108.000
335.714,48.000
337.629,55.000
339.544,106.000
341.459,77.000
343.372,19.000
345.286,79.000
347.199,75.000
349.111,81.000
351.023,55.000
