Device_SN,R1380193
Test_Time,02/01/2024 14:45:43
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,26.66
Sensor_Temperature,-17.97
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,17236.000
92.580,16651.000
94.555,15871.000
96.529,15228.000
98.503,14608.000
100.476,13847.000
102.449,13059.000
104.421,12191.000
106.392,11504.000
108.364,10875.000
110.334,10089.000
112.305,9381.000
114.274,8742.000
116.244,8084.000
118.213,7510.000
120.181,6958.000
122.149,6370.000
124.116,6004.000
126.083,5553.000
128.050,5107.000
130.016,4740.000
131.981,4371.000
133.946,4000.000
135.911,3718.000
137.875,3519.000
139.838,3140.000
141.801,2939.000
143.764,2700.000
145.726,2516.000
147.688,2367.000
149.649,2147.000
151.610,1979.000
153.570,1868.000
155.530,1757.000
157.489,1558.000
159.448,1485.000
161.406,1318.000
163.364,1280.000
165.321,1185.000
167.278,1060.000
169.235,970.000
171.191,985.000
173.146,872.000
175.101,831.000
177.056,824.000
179.010,732.000
180.963,654.000
182.916,692.000
184.869,586.000
186.821,583.000
188.773,536.000
190.724,521.000
192.675,447.000
194.625,448.000
196.575,414.000
198.524,368.000
200.473,409.000
202.421,338.000
204.369,317.000
206.316,349.000
208.263,267.000
210.210,337.000
212.156,329.000
214.101,238.000
216.046,283.000
217.991,287.000
219.935,239.000
221.878,219.000
223.821,224.000
225.764,201.000
227.706,233.000
229.648,214.000
231.589,191.000
233.530,195.000
235.470,147.000
237.410,173.000
239.349,180.000
241.288,166.000
243.227,159.000
245.164,190.000
247.102,154.000
249.039,124.000
250.975,192.000
252.911,173.000
254.847,127.000
256.782,145.000
258.717,120.000
260.651,96.000
262.584,147.000
264.518,139.000
266.450,89.000
268.383,116.000
270.314,132.000
272.246,113.000
274.176,149.000
276.107,73.000
278.037,121.000
279.966,164.000
281.895,82.000
283.823,130.000
285.751,103.000
287.679,130.000
289.606,108.000
291.533,124.000
293.459,88.000
295.384,130.000
297.310,100.000
299.234,132.000
301.158,127.000
303.082,125.000
305.005,79.000
306.928,135.000
308.851,111.000
310.773,58.000
312.694,94.000
314.615,106.000
316.535,70.000
318.455,74.000
320.375,123.000
322.294,81.000
324.212,109.000
326.131,128.000
328.048,123.000
329.965,95.000
331.882,118.000
333.798,126.000
335.714,95.000
337.629,102.000
339.544,102.000
341.459,167.000
343.372,128.000
345.286,130.000
347.199,97.000
349.111,135.000
351.023,111.000
352.935,120.000
354.846,116.000
356.757,142.000
358.667,114.000
360.576,134.000
362.486,144.000
364.394,116.000
366.303,92.000
368.210,149.000
370.118,111.000
372.025,113.000
373.931,167.000
375.837,136.000
377.742,146.000
379.647,131.000
381.552,142.000
383.456,157.000
385.360,185.000
387.263,204.000
389.165,178.000
391.067,201.000
392.969,174.000
394.870,175.000
396.771,160.000
398.672,173.000
400.571,201.000
402.471,152.000
404.370,137.000
406.268,219.000
408.166,146.000
410.064,159.000
411.961,165.000
413.857,162.000
415.753,186.000
417.649,212.000
419.544,123.000
421.439,161.000
423.333,156.000
425.227,101.000
427.120,204.000
429.013,142.000
430.906,134.000
432.798,155.000
434.689,150.000
436.580,92.000
438.471,136.000
440.361,156.000
442.250,157.000
444.140,148.000
446.028,149.000
447.916,136.000
449.804,168.000
451.691,106.000
453.578,95.000
455.465,154.000
457.351,103.000
459.236,92.000
461.121,140.000
463.005,125.000
464.889,68.000
466.773,145.000
468.656,124.000
470.539,108.000
472.421,134.000
474.303,136.000
476.184,70.000
478.065,92.000
479.945,77.000
481.825,116.000
483.704,116.000
485.583,115.000
487.462,104.000
489.340,107.000
491.217,139.000
493.094,67.000
494.971,135.000
496.847,121.000
498.723,111.000
500.598,126.000
502.473,105.000
504.347,114.000
506.221,126.000
508.095,171.000
509.967,141.000
511.840,150.000
513.712,108.000
515.584,161.000
517.455,146.000
519.325,58.000
521.195,127.000
523.065,148.000
524.934,110.000
526.803,156.000
528.671,136.000
530.539,126.000
532.407,165.000
534.274,164.000
536.140,131.000
538.006,200.000
539.872,159.000
541.737,106.000
543.601,211.000
545.466,138.000
547.329,128.000
549.192,170.000
551.055,140.000
552.918,166.000
554.779,149.000
556.641,157.000
558.502,156.000
560.362,175.000
562.222,144.000
564.082,146.000
565.941,221.000
567.800,239.000
569.658,166.000
571.516,259.000
573.373,241.000
575.230,282.000
577.086,335.000
578.942,360.000
580.797,442.000
582.652,506.000
584.507,584.000
586.361,645.000
588.215,712.000
590.068,757.000
591.920,833.000
593.773,932.000
595.624,923.000
597.476,993.000
599.327,1110.000
601.177,1238.000
603.027,1372.000
604.876,1486.000
606.725,1481.000
608.574,1456.000
610.422,1260.000
612.270,1152.000
614.117,1007.000
615.964,818.000
617.810,715.000
619.656,660.000
621.501,612.000
623.346,494.000
625.190,476.000
627.034,418.000
628.878,336.000
630.721,312.000
632.564,343.000
634.406,308.000
636.247,237.000
