Device_SN,R1380193
Test_Time,02/01/2024 14:44:20
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,26.53
Sensor_Temperature,-18.22
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,17250.000
92.580,16602.000
94.555,15956.000
96.529,15285.000
98.503,14554.000
100.476,13776.000
102.449,13069.000
104.421,12281.000
106.392,11558.000
108.364,10784.000
110.334,10115.000
112.305,9373.000
114.274,8622.000
116.244,8107.000
118.213,7487.000
120.181,6958.000
122.149,6402.000
124.116,5981.000
126.083,5530.000
128.050,5062.000
130.016,4700.000
131.981,4331.000
133.946,3990.000
135.911,3681.000
137.875,3436.000
139.838,3168.000
141.801,2935.000
143.764,2700.000
145.726,2501.000
147.688,2337.000
149.649,2136.000
151.610,2002.000
153.570,1788.000
155.530,1730.000
157.489,1542.000
159.448,1447.000
161.406,1393.000
163.364,1272.000
165.321,1176.000
167.278,1100.000
169.235,1046.000
171.191,966.000
173.146,887.000
175.101,844.000
177.056,836.000
179.010,737.000
180.963,649.000
182.916,662.000
184.869,612.000
186.821,547.000
188.773,490.000
190.724,515.000
192.675,399.000
194.625,425.000
196.575,402.000
198.524,383.000
200.473,357.000
202.421,366.000
204.369,315.000
206.316,325.000
208.263,269.000
210.210,310.000
212.156,337.000
214.101,245.000
216.046,254.000
217.991,271.000
219.935,237.000
221.878,211.000
223.821,189.000
225.764,231.000
227.706,234.000
229.648,206.000
231.589,155.000
233.530,158.000
235.470,159.000
237.410,151.000
239.349,157.000
241.288,178.000
243.227,144.000
245.164,183.000
247.102,139.000
249.039,87.000
250.975,181.000
252.911,164.000
254.847,134.000
256.782,122.000
258.717,118.000
260.651,71.000
262.584,145.000
264.518,136.000
266.450,80.000
268.383,60.000
270.314,109.000
272.246,89.000
274.176,111.000
276.107,123.000
278.037,93.000
279.966,114.000
281.895,113.000
283.823,98.000
285.751,103.000
287.679,118.000
289.606,84.000
291.533,117.000
293.459,99.000
295.384,85.000
297.310,120.000
299.234,112.000
301.158,89.000
303.082,114.000
305.005,70.000
306.928,71.000
308.851,139.000
310.773,95.000
312.694,109.000
314.615,127.000
316.535,67.000
318.455,126.000
320.375,142.000
322.294,86.000
324.212,67.000
326.131,167.000
328.048,92.000
329.965,100.000
331.882,105.000
333.798,155.000
335.714,70.000
337.629,115.000
339.544,80.000
341.459,165.000
343.372,94.000
345.286,80.000
347.199,91.000
349.111,155.000
351.023,94.000
352.935,137.000
354.846,120.000
356.757,71.000
358.667,134.000
360.576,113.000
362.486,126.000
364.394,109.000
366.303,141.000
368.210,124.000
370.118,129.000
372.025,104.000
373.931,109.000
375.837,153.000
377.742,124.000
379.647,130.000
381.552,164.000
383.456,162.000
385.360,127.000
387.263,184.000
389.165,147.000
391.067,153.000
392.969,200.000
394.870,162.000
396.771,128.000
398.672,182.000
400.571,201.000
402.471,148.000
404.370,115.000
406.268,203.000
408.166,151.000
410.064,163.000
411.961,160.000
413.857,150.000
415.753,177.000
417.649,147.000
419.544,170.000
421.439,180.000
423.333,144.000
425.227,134.000
427.120,182.000
429.013,100.000
430.906,164.000
432.798,155.000
434.689,112.000
436.580,105.000
438.471,132.000
440.361,156.000
442.250,157.000
444.140,152.000
446.028,138.000
447.916,124.000
449.804,104.000
451.691,95.000
453.578,71.000
455.465,137.000
457.351,72.000
459.236,113.000
461.121,107.000
463.005,105.000
464.889,118.000
466.773,123.000
468.656,153.000
470.539,94.000
472.421,151.000
474.303,81.000
476.184,98.000
478.065,93.000
479.945,104.000
481.825,106.000
483.704,134.000
485.583,116.000
487.462,130.000
489.340,81.000
491.217,136.000
493.094,84.000
494.971,137.000
496.847,132.000
498.723,87.000
500.598,88.000
502.473,131.000
504.347,119.000
506.221,151.000
508.095,154.000
509.967,124.000
511.840,121.000
513.712,103.000
515.584,131.000
517.455,133.000
519.325,112.000
521.195,134.000
523.065,153.000
524.934,133.000
526.803,122.000
528.671,141.000
530.539,133.000
532.407,118.000
534.274,113.000
536.140,152.000
538.006,146.000
539.872,125.000
541.737,105.000
543.601,178.000
545.466,124.000
547.329,143.000
549.192,145.000
551.055,133.000
552.918,168.000
554.779,181.000
556.641,131.000
558.502,189.000
560.362,178.000
562.222,168.000
564.082,158.000
565.941,206.000
567.800,218.000
569.658,157.000
571.516,259.000
573.373,236.000
575.230,248.000
577.086,272.000
578.942,390.000
580.797,425.000
582.652,540.000
584.507,584.000
586.361,624.000
588.215,739.000
590.068,794.000
591.920,808.000
593.773,892.000
595.624,921.000
597.476,959.000
599.327,1156.000
601.177,1232.000
603.027,1352.000
604.876,1473.000
606.725,1486.000
608.574,1380.000
610.422,1281.000
612.270,1128.000
614.117,966.000
615.964,844.000
617.810,687.000
619.656,678.000
621.501,612.000
623.346,513.000
625.190,456.000
627.034,421.000
628.878,327.000
630.721,332.000
632.564,329.000
634.406,256.000
636.247,194.000
638.089,251.000
639.930,244.000
641.770,201.000
643.610,204.000
645.449,184.000
647.288,189.000
649.127,220.000
650.965,173.000
652.802,211.000
654.639,164.000
656.476,130.000
658.312,187.000
660.148,214.000
661.983,238.000
663.818,220.000
665.653,192.000
667.487,166.000
669.320,233.000
671.153,220.000
672.986,173.000
674.818,224.000
676.650,212.000
678.481,198.000
680.312,200.000
682.142,182.000
683.972,191.000
685.801,236.000
687.630,177.000
689.459,175.000
691.287,232.000
693.114,142.000
694.941,187.000
696.768,211.000
698.594,171.000
700.420,143.000
702.246,163.000
704.070,178.000
705.895,181.000
707.719,159.000
709.542,198.000
711.365,159.000
713.188,151.000
715.010,185.000
716.832,155.000
718.653,148.000
720.474,155.000
722.294,179.000
724.114,150.000
725.933,165.000
727.752,135.000
729.571,149.000
731.389,91.000
733.207,180.000
735.024,166.000
736.841,113.000
738.657,186.000
740.473,173.000
742.288,112.000
744.103,161.000
745.917,154.000
747.731,121.000
749.545,173.000
751.358,147.000
753.171,114.000
754.983,137.000
756.795,158.000
758.606,137.000
760.417,190.000
762.227,183.000
764.037,123.000
765.847,167.000
767.656,138.000
769.464,105.000
771.272,146.000
773.080,147.000
774.887,194.000
776.694,149.000
778.500,205.000
780.306,204.000
782.112,222.000
783.917,219.000
785.721,203.000
787.525,242.000
789.329,260.000
791.132,253.000
792.935,315.000
794.737,247.000
796.539,284.000
798.341,321.000
800.141,374.000
801.942,338.000
803.742,274.000
805.542,324.000
807.341,333.000
809.139,311.000
810.938,309.000
812.735,289.000
814.533,280.000
816.330,283.000
818.126,250.000
819.922,278.000
821.718,330.000
823.513,339.000
825.308,342.000
827.102,352.000
828.895,364.000
830.689,355.000
832.482,430.000
834.274,448.000
836.066,528.000
837.858,515.000
839.649,525.000
841.439,536.000
843.229,612.000
845.019,603.000
846.808,610.000
848.597,634.000
850.386,561.000
852.174,567.000
853.961,561.000
855.748,528.000
857.535,460.000
859.321,431.000
861.107,411.000
862.892,402.000
864.677,353.000
866.461,313.000
868.245,323.000
870.028,265.000
871.812,275.000
873.594,295.000
875.376,282.000
877.158,243.000
878.939,273.000
880.720,250.000
882.500,214.000
884.280,260.000
886.060,278.000
887.839,238.000
889.617,203.000
891.395,284.000
893.173,220.000
894.950,256.000
896.727,197.000
898.503,173.000
900.279,244.000
902.055,247.000
903.830,244.000
905.604,301.000
907.378,247.000
909.152,279.000
910.925,310.000
912.698,316.000
914.470,322.000
916.242,327.000
918.014,315.000
919.785,320.000
921.555,372.000
923.326,328.000
925.095,322.000
926.864,326.000
928.633,296.000
930.402,332.000
932.169,340.000
933.937,305.000
935.704,292.000
937.470,348.000
939.237,359.000
941.002,335.000
942.768,435.000
944.532,393.000
946.297,424.000
948.061,501.000
949.824,514.000
951.587,655.000
953.350,686.000
955.112,744.000
956.874,939.000
958.635,1172.000
960.396,1431.000
962.156,1864.000
963.916,2428.000
965.675,3375.000
967.434,4824.000
969.193,6670.000
970.951,8675.000
972.709,10908.000
974.466,13158.000
976.223,15361.000
977.979,17977.000
979.735,20878.000
981.491,24131.000
983.246,27244.000
985.001,29789.000
986.755,33570.000
988.508,40659.000
990.262,47921.000
992.015,50125.000
993.767,45411.000
995.519,37268.000
997.271,28843.000
999.022,22267.000
1000.772,17057.000
1002.523,13615.000
1004.272,11048.000
1006.022,8861.000
1007.771,7047.000
1009.519,5583.000
1011.267,4303.000
1013.015,3411.000
1014.762,2726.000
1016.508,2063.000
1018.255,1619.000
1020.000,1225.000
1021.746,910.000
1023.491,821.000
1025.235,710.000
1026.979,630.000
1028.723,554.000
1030.466,516.000
1032.209,527.000
1033.951,493.000
1035.693,439.000
1037.434,404.000
1039.175,471.000
1040.916,394.000
1042.656,375.000
