Device_SN,R1380193
Test_Time,02/01/2024 14:48:58
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,27.12
Sensor_Temperature,-18.52
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,17286.000
92.580,16454.000
94.555,15868.000
96.529,15272.000
98.503,14595.000
100.476,13743.000
102.449,13013.000
104.421,12289.000
106.392,11572.000
108.364,10838.000
110.334,10062.000
112.305,9389.000
114.274,8690.000
116.244,8024.000
118.213,7520.000
120.181,7003.000
122.149,6335.000
124.116,5976.000
126.083,5548.000
128.050,5107.000
130.016,4755.000
131.981,4393.000
133.946,4003.000
135.911,3709.000
137.875,3399.000
139.838,3113.000
141.801,2943.000
143.764,2705.000
145.726,2529.000
147.688,2366.000
149.649,2110.000
151.610,1950.000
153.570,1821.000
155.530,1738.000
157.489,1548.000
159.448,1495.000
161.406,1361.000
163.364,1286.000
165.321,1171.000
167.278,1069.000
169.235,1001.000
171.191,954.000
173.146,855.000
175.101,807.000
177.056,819.000
179.010,726.000
180.963,652.000
182.916,630.000
184.869,589.000
186.821,565.000
188.773,541.000
190.724,484.000
192.675,472.000
194.625,406.000
196.575,370.000
198.524,402.000
200.473,352.000
202.421,371.000
204.369,324.000
206.316,320.000
208.263,276.000
210.210,331.000
212.156,298.000
214.101,227.000
216.046,292.000
217.991,273.000
219.935,247.000
221.878,269.000
223.821,186.000
225.764,216.000
227.706,225.000
229.648,186.000
231.589,154.000
233.530,208.000
235.470,129.000
237.410,153.000
239.349,132.000
241.288,165.000
243.227,149.000
245.164,174.000
247.102,143.000
249.039,129.000
250.975,167.000
252.911,153.000
254.847,135.000
256.782,135.000
258.717,118.000
260.651,107.000
262.584,122.000
264.518,118.000
266.450,122.000
268.383,79.000
270.314,101.000
272.246,116.000
274.176,107.000
276.107,100.000
278.037,114.000
279.966,111.000
281.895,116.000
283.823,157.000
285.751,96.000
287.679,104.000
289.606,82.000
291.533,79.000
293.459,74.000
295.384,95.000
297.310,88.000
299.234,125.000
301.158,110.000
303.082,105.000
305.005,82.000
306.928,120.000
308.851,126.000
310.773,112.000
312.694,106.000
314.615,116.000
316.535,73.000
318.455,81.000
320.375,112.000
322.294,88.000
324.212,77.000
326.131,150.000
328.048,141.000
329.965,69.000
331.882,97.000
333.798,135.000
335.714,95.000
337.629,93.000
339.544,106.000
341.459,149.000
343.372,130.000
345.286,126.000
347.199,70.000
349.111,112.000
351.023,123.000
352.935,100.000
354.846,112.000
356.757,121.000
358.667,96.000
360.576,134.000
362.486,97.000
364.394,97.000
366.303,113.000
368.210,153.000
370.118,131.000
372.025,102.000
373.931,129.000
375.837,150.000
377.742,129.000
379.647,130.000
381.552,149.000
383.456,166.000
385.360,137.000
387.263,153.000
389.165,167.000
391.067,199.000
392.969,175.000
394.870,159.000
396.771,115.000
398.672,202.000
400.571,205.000
402.471,143.000
404.370,145.000
406.268,205.000
408.166,155.000
410.064,158.000
411.961,178.000
413.857,130.000
415.753,185.000
417.649,167.000
419.544,136.000
421.439,184.000
423.333,173.000
425.227,91.000
427.120,218.000
429.013,108.000
430.906,141.000
432.798,101.000
434.689,109.000
436.580,100.000
438.471,112.000
440.361,90.000
442.250,133.000
444.140,145.000
446.028,124.000
447.916,132.000
449.804,116.000
451.691,115.000
453.578,97.000
455.465,141.000
457.351,103.000
459.236,117.000
461.121,131.000
463.005,82.000
464.889,82.000
466.773,133.000
468.656,110.000
470.539,111.000
472.421,140.000
474.303,108.000
476.184,95.000
478.065,87.000
479.945,79.000
481.825,88.000
483.704,117.000
485.583,93.000
487.462,118.000
489.340,110.000
491.217,116.000
493.094,78.000
494.971,122.000
496.847,120.000
498.723,77.000
500.598,101.000
502.473,139.000
504.347,116.000
506.221,120.000
508.095,142.000
509.967,146.000
511.840,134.000
513.712,109.000
515.584,152.000
517.455,141.000
519.325,87.000
521.195,132.000
523.065,114.000
524.934,120.000
526.803,107.000
528.671,110.000
530.539,141.000
532.407,140.000
534.274,140.000
536.140,149.000
538.006,196.000
539.872,122.000
541.737,93.000
543.601,116.000
545.466,135.000
547.329,108.000
549.192,167.000
551.055,129.000
552.918,160.000
554.779,159.000
556.641,153.000
558.502,186.000
560.362,150.000
562.222,151.000
564.082,187.000
565.941,209.000
567.800,199.000
569.658,173.000
571.516,237.000
573.373,270.000
575.230,253.000
577.086,282.000
578.942,366.000
580.797,405.000
582.652,493.000
584.507,550.000
586.361,659.000
588.215,712.000
590.068,774.000
591.920,822.000
593.773,888.000
595.624,935.000
597.476,981.000
599.327,1096.000
601.177,1236.000
603.027,1376.000
604.876,1458.000
606.725,1494.000
608.574,1383.000
610.422,1249.000
612.270,1131.000
614.117,964.000
615.964,852.000
617.810,730.000
619.656,654.000
621.501,593.000
623.346,512.000
625.190,460.000
627.034,432.000
628.878,379.000
630.721,302.000
632.564,315.000
634.406,295.000
636.247,200.000
638.089,267.000
639.930,227.000
641.770,181.000
643.610,214.000
645.449,167.000
647.288,177.000
649.127,206.000
650.965,169.000
652.802,183.000
654.639,185.000
656.476,178.000
658.312,168.000
660.148,213.000
661.983,218.000
663.818,166.000
665.653,197.000
667.487,185.000
669.320,218.000
671.153,207.000
672.986,217.000
674.818,219.000
676.650,229.000
678.481,148.000
680.312,202.000
682.142,219.000
683.972,205.000
685.801,187.000
687.630,240.000
689.459,155.000
691.287,210.000
693.114,179.000
694.941,181.000
696.768,177.000
698.594,198.000
700.420,132.000
702.246,169.000
704.070,182.000
705.895,157.000
707.719,169.000
709.542,132.000
711.365,158.000
713.188,188.000
715.010,174.000
716.832,159.000
718.653,185.000
720.474,149.000
722.294,172.000
724.114,143.000
725.933,133.000
727.752,105.000
729.571,166.000
731.389,116.000
733.207,143.000
735.024,161.000
736.841,118.000
738.657,184.000
740.473,192.000
742.288,99.000
744.103,114.000
745.917,148.000
747.731,108.000
749.545,164.000
751.358,149.000
753.171,111.000
754.983,144.000
756.795,149.000
758.606,143.000
760.417,174.000
762.227,202.000
764.037,108.000
765.847,189.000
767.656,154.000
769.464,121.000
771.272,164.000
773.080,133.000
774.887,183.000
776.694,160.000
778.500,202.000
780.306,176.000
782.112,266.000
783.917,226.000
785.721,188.000
787.525,227.000
789.329,228.000
791.132,264.000
792.935,317.000
794.737,280.000
796.539,275.000
798.341,372.000
800.141,340.000
801.942,338.000
803.742,309.000
805.542,302.000
807.341,336.000
809.139,295.000
