Device_SN,R1380193
Test_Time,01/25/2024 16:29:31
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),45000.00
Case_Temperature,27.26
Sensor_Temperature,-16.05
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,24377.000
92.580,23530.000
94.555,22461.000
96.529,21545.000
98.503,20742.000
100.476,19578.000
102.449,18491.000
104.421,17358.000
106.392,16313.000
108.364,15320.000
110.334,14395.000
112.305,13263.000
114.274,12431.000
116.244,11514.000
118.213,10684.000
120.181,9867.000
122.149,9222.000
124.116,8482.000
126.083,7885.000
128.050,7277.000
130.016,6773.000
131.981,6228.000
133.946,5853.000
135.911,5450.000
137.875,4971.000
139.838,4738.000
141.801,4224.000
143.764,3938.000
145.726,3657.000
147.688,3434.000
149.649,3132.000
151.610,2916.000
153.570,2664.000
155.530,2515.000
157.489,2368.000
159.448,2211.000
161.406,2080.000
163.364,1895.000
165.321,1743.000
167.278,1712.000
169.235,1586.000
171.191,1439.000
173.146,1346.000
175.101,1289.000
177.056,1248.000
179.010,1183.000
180.963,1111.000
182.916,1023.000
184.869,1033.000
186.821,928.000
188.773,879.000
190.724,927.000
192.675,738.000
194.625,722.000
196.575,783.000
198.524,694.000
200.473,650.000
202.421,715.000
204.369,579.000
206.316,566.000
208.263,524.000
210.210,535.000
212.156,607.000
214.101,539.000
216.046,509.000
217.991,503.000
219.935,446.000
221.878,467.000
223.821,378.000
225.764,470.000
227.706,418.000
229.648,413.000
231.589,373.000
233.530,377.000
235.470,445.000
237.410,472.000
239.349,382.000
241.288,431.000
243.227,354.000
245.164,381.000
247.102,307.000
249.039,356.000
250.975,314.000
252.911,364.000
254.847,330.000
256.782,314.000
258.717,347.000
260.651,315.000
262.584,325.000
264.518,340.000
266.450,284.000
268.383,309.000
270.314,301.000
272.246,370.000
274.176,287.000
276.107,353.000
278.037,339.000
279.966,330.000
281.895,308.000
283.823,438.000
285.751,306.000
287.679,302.000
289.606,289.000
291.533,308.000
293.459,359.000
295.384,348.000
297.310,304.000
299.234,317.000
301.158,328.000
303.082,330.000
305.005,235.000
306.928,297.000
308.851,239.000
310.773,320.000
312.694,335.000
314.615,279.000
316.535,311.000
318.455,294.000
320.375,233.000
322.294,274.000
324.212,267.000
326.131,230.000
328.048,328.000
329.965,231.000
331.882,312.000
333.798,350.000
335.714,305.000
337.629,321.000
339.544,318.000
341.459,296.000
343.372,275.000
345.286,278.000
347.199,271.000
349.111,277.000
351.023,276.000
352.935,278.000
354.846,316.000
356.757,317.000
358.667,306.000
360.576,311.000
362.486,360.000
364.394,261.000
366.303,309.000
368.210,323.000
370.118,353.000
372.025,284.000
373.931,369.000
375.837,327.000
377.742,329.000
379.647,365.000
381.552,365.000
383.456,414.000
385.360,434.000
387.263,343.000
389.165,402.000
391.067,383.000
392.969,397.000
394.870,381.000
396.771,414.000
398.672,411.000
400.571,401.000
402.471,386.000
404.370,350.000
406.268,427.000
408.166,393.000
410.064,386.000
411.961,368.000
413.857,380.000
415.753,355.000
417.649,451.000
419.544,340.000
421.439,360.000
423.333,332.000
425.227,347.000
427.120,363.000
429.013,305.000
430.906,323.000
432.798,323.000
434.689,378.000
436.580,337.000
438.471,342.000
440.361,327.000
442.250,326.000
444.140,336.000
446.028,306.000
447.916,257.000
449.804,338.000
451.691,352.000
453.578,320.000
455.465,309.000
457.351,334.000
459.236,316.000
461.121,293.000
463.005,261.000
464.889,271.000
466.773,275.000
468.656,359.000
470.539,263.000
472.421,330.000
474.303,322.000
476.184,266.000
478.065,283.000
479.945,271.000
481.825,252.000
483.704,320.000
485.583,331.000
487.462,251.000
489.340,282.000
491.217,297.000
493.094,243.000
494.971,303.000
496.847,325.000
498.723,289.000
500.598,361.000
502.473,290.000
504.347,267.000
506.221,269.000
508.095,361.000
509.967,330.000
511.840,360.000
513.712,362.000
515.584,313.000
517.455,333.000
519.325,296.000
521.195,289.000
523.065,319.000
524.934,273.000
526.803,310.000
528.671,331.000
530.539,343.000
532.407,345.000
534.274,314.000
536.140,405.000
538.006,342.000
539.872,291.000
541.737,350.000
543.601,341.000
545.466,270.000
547.329,323.000
549.192,357.000
551.055,341.000
552.918,322.000
554.779,380.000
556.641,411.000
558.502,394.000
560.362,410.000
562.222,400.000
564.082,445.000
565.941,462.000
567.800,499.000
569.658,432.000
571.516,501.000
573.373,485.000
575.230,557.000
577.086,562.000
578.942,684.000
580.797,813.000
582.652,887.000
584.507,978.000
586.361,1016.000
588.215,1117.000
590.068,1269.000
591.920,1358.000
593.773,1380.000
595.624,1488.000
597.476,1521.000
599.327,1806.000
601.177,1952.000
603.027,2096.000
604.876,2176.000
606.725,2234.000
608.574,2108.000
610.422,1953.000
612.270,1720.000
614.117,1479.000
615.964,1359.000
617.810,1183.000
619.656,1006.000
621.501,912.000
623.346,861.000
625.190,810.000
627.034,695.000
628.878,716.000
630.721,620.000
632.564,597.000
634.406,511.000
636.247,487.000
638.089,473.000
639.930,429.000
641.770,431.000
643.610,494.000
645.449,465.000
647.288,387.000
649.127,406.000
650.965,345.000
652.802,385.000
654.639,406.000
656.476,362.000
658.312,427.000
660.148,437.000
661.983,551.000
663.818,480.000
665.653,435.000
667.487,437.000
669.320,393.000
671.153,497.000
672.986,376.000
674.818,371.000
676.650,427.000
678.481,439.000
680.312,418.000
682.142,408.000
683.972,458.000
685.801,433.000
687.630,427.000
689.459,364.000
691.287,404.000
693.114,404.000
694.941,370.000
696.768,365.000
698.594,381.000
700.420,392.000
702.246,365.000
704.070,392.000
705.895,355.000
707.719,378.000
709.542,372.000
711.365,282.000
713.188,323.000
715.010,343.000
716.832,317.000
718.653,337.000
720.474,372.000
722.294,334.000
724.114,354.000
725.933,334.000
727.752,402.000
729.571,316.000
731.389,365.000
733.207,349.000
735.024,300.000
736.841,349.000
738.657,313.000
740.473,370.000
742.288,306.000
744.103,308.000
745.917,338.000
747.731,321.000
749.545,324.000
751.358,419.000
753.171,315.000
754.983,292.000
756.795,363.000
758.606,268.000
760.417,355.000
762.227,438.000
764.037,361.000
765.847,387.000
767.656,320.000
769.464,271.000
771.272,379.000
773.080,394.000
774.887,339.000
776.694,436.000
778.500,687.000
780.306,361.000
782.112,367.000
783.917,430.000
785.721,487.000
787.525,427.000
789.329,482.000
791.132,511.000
792.935,632.000
794.737,518.000
796.539,518.000
798.341,613.000
800.141,590.000
801.942,575.000
803.742,633.000
805.542,567.000
807.341,581.000
809.139,580.000
810.938,558.000
812.735,525.000
814.533,511.000
816.330,515.000
818.126,483.000
819.922,556.000
821.718,529.000
823.513,642.000
825.308,641.000
827.102,630.000
828.895,676.000
830.689,718.000
832.482,853.000
834.274,770.000
836.066,789.000
837.858,875.000
839.649,948.000
841.439,877.000
843.229,984.000
845.019,990.000
846.808,994.000
848.597,983.000
850.386,1027.000
852.174,947.000
853.961,903.000
855.748,879.000
857.535,806.000
859.321,706.000
861.107,674.000
862.892,609.000
864.677,618.000
866.461,553.000
868.245,625.000
870.028,557.000
871.812,495.000
873.594,543.000
875.376,583.000
877.158,518.000
878.939,459.000
880.720,514.000
882.500,509.000
884.280,499.000
886.060,415.000
887.839,455.000
889.617,431.000
891.395,485.000
893.173,522.000
894.950,494.000
896.727,458.000
898.503,523.000
900.279,507.000
902.055,468.000
903.830,495.000
905.604,471.000
907.378,477.000
909.152,575.000
910.925,620.000
912.698,538.000
914.470,590.000
916.242,593.000
918.014,611.000
919.785,577.000
921.555,567.000
923.326,588.000
925.095,595.000
926.864,546.000
928.633,547.000
930.402,630.000
932.169,545.000
933.937,570.000
935.704,585.000
937.470,601.000
939.237,652.000
941.002,679.000
942.768,708.000
944.532,727.000
946.297,767.000
948.061,821.000
949.824,894.000
951.587,940.000
953.350,1074.000
955.112,1302.000
956.874,1590.000
958.635,1892.000
960.396,2335.000
962.156,2953.000
963.916,3821.000
965.675,5248.000
967.434,7293.000
969.193,10054.000
970.951,13222.000
972.709,16206.000
974.466,19292.000
976.223,22659.000
977.979,26372.000
979.735,30555.000
981.491,35184.000
983.246,39104.000
985.001,42914.000
986.755,49000.000
988.508,59709.000
990.262,63594.000
992.015,63619.000
993.767,62105.000
995.519,50669.000
997.271,39371.000
999.022,30307.000
1000.772,23631.000
1002.523,18831.000
1004.272,15070.000
1006.022,12114.000
1007.771,9618.000
1009.519,7630.000
1011.267,5983.000
1013.015,4840.000
1014.762,3876.000
1016.508,3101.000
1018.255,2340.000
1020.000,1849.000
1021.746,1411.000
1023.491,1281.000
1025.235,1139.000
1026.979,1017.000
1028.723,985.000
1030.466,895.000
1032.209,858.000
1033.951,838.000
1035.693,766.000
1037.434,761.000
1039.175,715.000
1040.916,733.000
1042.656,652.000
1044.396,676.000
1046.135,658.000
1047.874,650.000
1049.612,666.000
1051.350,620.000
1053.087,600.000
1054.824,581.000
1056.561,556.000
1058.297,592.000
1060.033,608.000
1061.768,564.000
1063.503,577.000
1065.237,599.000
1066.971,595.000
1068.705,560.000
1070.438,588.000
1072.171,534.000
1073.903,589.000
