Device_SN,R1380193
Test_Time,01/25/2024 16:17:34
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),10000.00
Case_Temperature,27.26
Sensor_Temperature,-17.82
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,5414.000
92.580,5214.000
94.555,5048.000
96.529,4817.000
98.503,4576.000
100.476,4316.000
102.449,4111.000
104.421,3797.000
106.392,3630.000
108.364,3408.000
110.334,3108.000
112.305,2947.000
114.274,2713.000
116.244,2496.000
118.213,2276.000
120.181,2124.000
122.149,2019.000
124.116,1814.000
126.083,1633.000
128.050,1572.000
130.016,1439.000
131.981,1238.000
133.946,1240.000
135.911,1066.000
137.875,992.000
139.838,966.000
141.801,804.000
143.764,772.000
145.726,725.000
147.688,628.000
149.649,588.000
151.610,600.000
153.570,503.000
155.530,446.000
157.489,464.000
159.448,419.000
161.406,339.000
163.364,321.000
165.321,289.000
167.278,233.000
169.235,259.000
171.191,202.000
173.146,201.000
175.101,138.000
177.056,154.000
179.010,182.000
180.963,160.000
182.916,122.000
184.869,132.000
186.821,100.000
188.773,56.000
190.724,104.000
192.675,48.000
194.625,35.000
196.575,92.000
198.524,20.000
200.473,9.000
202.421,43.000
204.369,42.000
206.316,33.000
208.263,40.000
210.210,-11.000
212.156,-2.000
214.101,17.000
216.046,-2.000
217.991,11.000
219.935,-33.000
221.878,-11.000
223.821,-23.000
225.764,35.000
227.706,-37.000
229.648,-25.000
231.589,-11.000
233.530,7.000
235.470,15.000
237.410,-73.000
239.349,-27.000
241.288,-21.000
243.227,-10.000
245.164,-47.000
247.102,-35.000
249.039,17.000
250.975,-26.000
252.911,-53.000
254.847,-62.000
256.782,-46.000
258.717,-34.000
260.651,-20.000
262.584,-89.000
264.518,-4.000
266.450,-29.000
268.383,-20.000
270.314,-25.000
272.246,-34.000
274.176,-65.000
276.107,-18.000
278.037,17.000
279.966,-102.000
281.895,-49.000
283.823,-94.000
285.751,-35.000
287.679,-86.000
289.606,-47.000
291.533,-51.000
293.459,-17.000
295.384,-10.000
297.310,-24.000
299.234,-71.000
301.158,-37.000
303.082,-70.000
305.005,-61.000
306.928,-43.000
308.851,-38.000
310.773,-26.000
312.694,-25.000
314.615,-49.000
316.535,-46.000
318.455,-20.000
320.375,-59.000
322.294,-29.000
324.212,-34.000
326.131,-48.000
328.048,-43.000
329.965,-73.000
331.882,-38.000
333.798,12.000
335.714,-23.000
337.629,-61.000
339.544,5.000
341.459,-28.000
343.372,-33.000
345.286,17.000
347.199,-53.000
349.111,-18.000
351.023,-7.000
352.935,-58.000
354.846,-39.000
356.757,-19.000
358.667,-44.000
360.576,14.000
362.486,4.000
364.394,-54.000
366.303,-10.000
368.210,-29.000
370.118,-33.000
372.025,-16.000
373.931,-25.000
375.837,-28.000
377.742,-3.000
379.647,-43.000
381.552,-20.000
383.456,-26.000
385.360,-16.000
387.263,-17.000
389.165,14.000
391.067,-19.000
392.969,-64.000
394.870,33.000
396.771,-39.000
398.672,-21.000
400.571,-35.000
402.471,40.000
404.370,-42.000
406.268,-19.000
408.166,-14.000
410.064,-26.000
411.961,-47.000
413.857,12.000
415.753,-81.000
417.649,-68.000
419.544,-24.000
421.439,-18.000
423.333,-24.000
425.227,-1.000
427.120,-35.000
429.013,36.000
430.906,-17.000
432.798,-29.000
434.689,5.000
436.580,17.000
438.471,-24.000
440.361,-33.000
442.250,-2.000
444.140,11.000
446.028,-2.000
447.916,-59.000
449.804,-25.000
451.691,4.000
453.578,-42.000
455.465,-35.000
457.351,-2.000
459.236,-7.000
461.121,-31.000
463.005,9.000
464.889,-77.000
466.773,-45.000
468.656,-35.000
470.539,-9.000
472.421,-34.000
474.303,-2.000
476.184,9.000
478.065,-49.000
479.945,-5.000
481.825,-64.000
483.704,-16.000
485.583,-11.000
487.462,-61.000
489.340,-22.000
491.217,-24.000
493.094,-41.000
494.971,-1.000
496.847,1.000
498.723,-47.000
500.598,35.000
502.473,-54.000
504.347,-49.000
506.221,-50.000
508.095,-75.000
509.967,-74.000
511.840,-23.000
513.712,-82.000
515.584,-25.000
517.455,18.000
519.325,-28.000
521.195,-21.000
523.065,11.000
524.934,-7.000
526.803,20.000
528.671,-5.000
530.539,-5.000
532.407,-19.000
534.274,2.000
536.140,-31.000
538.006,-29.000
539.872,-9.000
541.737,-10.000
543.601,16.000
545.466,-26.000
547.329,-7.000
549.192,10.000
551.055,5.000
552.918,-29.000
554.779,-17.000
556.641,27.000
558.502,-12.000
560.362,13.000
562.222,14.000
564.082,-2.000
565.941,-25.000
567.800,71.000
569.658,-25.000
571.516,32.000
573.373,19.000
575.230,10.000
577.086,73.000
578.942,78.000
580.797,12.000
582.652,118.000
584.507,161.000
586.361,139.000
588.215,144.000
590.068,211.000
591.920,173.000
593.773,195.000
595.624,265.000
597.476,236.000
599.327,274.000
601.177,302.000
603.027,351.000
604.876,402.000
606.725,411.000
608.574,367.000
610.422,336.000
612.270,306.000
614.117,256.000
615.964,213.000
617.810,190.000
619.656,91.000
621.501,89.000
623.346,111.000
625.190,61.000
627.034,69.000
628.878,27.000
630.721,-22.000
632.564,54.000
634.406,-19.000
636.247,-1.000
638.089,59.000
639.930,0.000
641.770,16.000
643.610,7.000
645.449,2.000
647.288,-2.000
649.127,-20.000
650.965,0.000
652.802,15.000
654.639,27.000
656.476,-16.000
658.312,-25.000
660.148,-17.000
661.983,-65.000
663.818,-11.000
665.653,-4.000
667.487,-30.000
669.320,18.000
671.153,-15.000
672.986,-65.000
674.818,-19.000
676.650,-15.000
678.481,21.000
680.312,2.000
682.142,-26.000
683.972,-14.000
685.801,-14.000
687.630,10.000
689.459,5.000
691.287,-4.000
693.114,0.000
694.941,-39.000
696.768,-52.000
698.594,-9.000
700.420,-8.000
702.246,-8.000
704.070,-6.000
705.895,-7.000
707.719,-59.000
709.542,-3.000
711.365,-87.000
713.188,7.000
715.010,-5.000
716.832,-54.000
718.653,-30.000
720.474,-38.000
722.294,-71.000
724.114,-27.000
725.933,-24.000
727.752,19.000
729.571,7.000
731.389,10.000
733.207,-37.000
735.024,-20.000
736.841,6.000
738.657,-37.000
740.473,-37.000
742.288,-42.000
744.103,-52.000
745.917,25.000
747.731,-30.000
749.545,-46.000
751.358,-64.000
753.171,-45.000
754.983,-75.000
756.795,-43.000
758.606,-92.000
760.417,-52.000
762.227,-39.000
764.037,-42.000
765.847,-10.000
767.656,-28.000
769.464,-91.000
771.272,-70.000
773.080,-37.000
774.887,-96.000
776.694,-64.000
778.500,-138.000
780.306,-40.000
782.112,-14.000
783.917,19.000
785.721,15.000
787.525,20.000
789.329,55.000
791.132,20.000
792.935,-10.000
794.737,19.000
796.539,0.000
798.341,43.000
800.141,8.000
801.942,11.000
803.742,55.000
805.542,28.000
807.341,6.000
809.139,11.000
810.938,42.000
812.735,-2.000
814.533,8.000
816.330,4.000
818.126,-27.000
819.922,28.000
821.718,-20.000
823.513,33.000
825.308,20.000
827.102,18.000
828.895,60.000
830.689,39.000
832.482,50.000
834.274,57.000
836.066,57.000
837.858,52.000
839.649,90.000
841.439,83.000
843.229,115.000
845.019,94.000
846.808,156.000
848.597,104.000
850.386,130.000
852.174,98.000
853.961,95.000
855.748,84.000
857.535,92.000
859.321,97.000
861.107,-4.000
862.892,21.000
864.677,1.000
866.461,-8.000
868.245,10.000
870.028,5.000
871.812,10.000
873.594,-14.000
875.376,-4.000
877.158,20.000
878.939,27.000
880.720,-21.000
882.500,-8.000
884.280,9.000
886.060,-48.000
887.839,31.000
889.617,-19.000
891.395,8.000
893.173,43.000
894.950,17.000
896.727,-30.000
