Device_SN,R1380193
Test_Time,02/06/2024 15:13:37
Memo,R1380193; Raman Laser Off; 
Integration_Time(ms),27000.00
Case_Temperature,27.63
Sensor_Temperature,-16.69
Laser_Wavelength(nm),532.000
Laser_Power(mW),0
WL_Unit,Raman_Shift(cm^-1)
Pwr_Unit,Count
Substract_Background,Yes
Smoothing,No
Baseline_Correction,No
Average_Number,1
Peak_Search_Mode,None
Noise_Threshold,1000
Data_Count,2048
WL,Power
90.605,252.000
92.580,188.000
94.555,189.000
96.529,184.000
98.503,197.000
100.476,147.000
102.449,161.000
104.421,179.000
106.392,133.000
108.364,135.000
110.334,114.000
112.305,58.000
114.274,149.000
116.244,126.000
118.213,113.000
120.181,100.000
122.149,144.000
124.116,125.000
126.083,137.000
128.050,122.000
130.016,75.000
131.981,123.000
133.946,103.000
135.911,115.000
137.875,152.000
139.838,93.000
141.801,107.000
143.764,107.000
145.726,139.000
147.688,100.000
149.649,122.000
151.610,62.000
153.570,57.000
155.530,113.000
157.489,65.000
159.448,51.000
161.406,91.000
163.364,138.000
165.321,107.000
167.278,78.000
169.235,94.000
171.191,193.000
173.146,179.000
175.101,211.000
177.056,217.000
179.010,212.000
180.963,302.000
182.916,310.000
184.869,415.000
186.821,454.000
188.773,607.000
190.724,784.000
192.675,909.000
194.625,1154.000
196.575,1308.000
198.524,1497.000
200.473,1608.000
202.421,1711.000
204.369,1768.000
206.316,1927.000
208.263,2198.000
210.210,2439.000
212.156,2767.000
214.101,2959.000
216.046,3133.000
217.991,3025.000
219.935,2978.000
221.878,2790.000
223.821,2462.000
225.764,2195.000
227.706,1950.000
229.648,1736.000
231.589,1533.000
233.530,1313.000
235.470,1122.000
237.410,1084.000
239.349,945.000
241.288,813.000
243.227,710.000
245.164,691.000
247.102,592.000
249.039,514.000
250.975,430.000
252.911,424.000
254.847,419.000
256.782,392.000
258.717,355.000
260.651,404.000
262.584,343.000
264.518,306.000
266.450,349.000
268.383,321.000
270.314,356.000
272.246,411.000
274.176,420.000
276.107,462.000
278.037,521.000
279.966,611.000
281.895,759.000
283.823,905.000
285.751,1081.000
287.679,1274.000
289.606,1518.000
291.533,1767.000
293.459,1985.000
295.384,2038.000
297.310,2207.000
299.234,2353.000
301.158,2374.000
303.082,2606.000
305.005,2865.000
